가게 이름,업종구분,주소,URL
엘림들깨수제비칼국수,한식,서울 강북구 삼각산로 67,https://pcmap.place.naver.com/restaurant/13027042/review/visitor#
깃든,"육류,고기요리",서울 강북구 월계로7나길 46-5 1층 깃든,https://pcmap.place.naver.com/restaurant/1540522631/review/visitor#
장수마늘보쌈,"족발,보쌈",서울 강북구 한천로 960 1층 장수마늘보쌈,https://pcmap.place.naver.com/restaurant/37269086/review/visitor#
삼덕식당 미아사거리점,"육류,고기요리",서울 강북구 월계로7나길 29 1층,https://pcmap.place.naver.com/restaurant/203405005/review/visitor#
명인갈비 미아점,"육류,고기요리",서울 강북구 솔샘로 327 테마빌딩 1층 101호 명인갈비,https://pcmap.place.naver.com/restaurant/1362664138/review/visitor#
몽브루,"카페,디저트",서울 강북구 4.19로 105 몽브루,https://pcmap.place.naver.com/restaurant/1068275528/review/visitor#
미성반점,중식당,서울 강북구 4.19로 37 1층,https://pcmap.place.naver.com/restaurant/1898093858/review/visitor#
남영동양문 미아사거리점,"육류,고기요리",서울 강북구 월계로3길 57 102호,https://pcmap.place.naver.com/restaurant/1424010892/review/visitor#
수유부추곱창,"곱창,막창,양",서울 강북구 도봉로87길 26-21 수유3동192-22,https://pcmap.place.naver.com/restaurant/37111836/review/visitor#
진호횟집,생선회,서울 강북구 도봉로98길 33 진호횟집,https://pcmap.place.naver.com/restaurant/37005892/review/visitor#
넛츠비어 미아사거리점,"맥주,호프",서울 강북구 월계로3길 57 101호,https://pcmap.place.naver.com/restaurant/1896508945/review/visitor#
수유 섬진강민물장어 본점,"장어,먹장어요리",서울 강북구 한천로 1151,https://pcmap.place.naver.com/restaurant/17916854/review/visitor#
소말뚝 수유리점,"육류,고기요리",서울 강북구 한천로140길 23-4 1층,https://pcmap.place.naver.com/restaurant/1569499317/review/visitor#
더주샤,이자카야,서울 강북구 한천로140길 11 1층 더주샤,https://pcmap.place.naver.com/restaurant/1949546502/review/visitor#
하와이조개 수유점,조개요리,"서울 강북구 노해로8길 29 101, 102호",https://pcmap.place.naver.com/restaurant/1107843688/review/visitor#
조개일번지 미아사거리 본점,조개요리,서울 강북구 도봉로8길 37 1층,https://pcmap.place.naver.com/restaurant/21230276/review/visitor#
청담동샤브 에피소드 수유 838점,샤브샤브,서울 강북구 도봉로 315 1층 R107호,https://pcmap.place.naver.com/restaurant/1002178686/review/visitor#
카페 산아래,카페,서울 강북구 삼양로181길 56 102호,https://pcmap.place.naver.com/restaurant/1499941915/review/visitor#
투썸플레이스 미아테라스파크점,카페,서울 강북구 삼양로27길 43 위브 테라스 파크,https://pcmap.place.naver.com/restaurant/37387456/review/visitor#
대동집 미아사거리점,요리주점,서울 강북구 도봉로6길 8 1층,https://pcmap.place.naver.com/restaurant/1261973169/review/visitor#
육육곱창 수유점,"곱창,막창,양",서울 강북구 도봉로87길 40 103호,https://pcmap.place.naver.com/restaurant/1149811259/review/visitor#
보사노바커피로스터스 수유역점,"카페,디저트",서울 강북구 도봉로85길 8 보사노바 커피로스터스,https://pcmap.place.naver.com/restaurant/1447905428/review/visitor#
미도인 수유,양식,서울 강북구 도봉로 315 에피소드 수유 1층 R109호,https://pcmap.place.naver.com/restaurant/1011175625/review/visitor#
일번지정육식당 수유본점,정육식당,서울 강북구 한천로140길 5,https://pcmap.place.naver.com/restaurant/37903546/review/visitor#
굴사냥 광산사거리점,굴요리,서울 강북구 한천로 1096,https://pcmap.place.naver.com/restaurant/20848828/review/visitor#
육빙고,"육류,고기요리",서울 강북구 노해로 45 1층,https://pcmap.place.naver.com/restaurant/1345142112/review/visitor#
행복수산,생선회,서울 강북구 솔샘로67길 133 1층 행복수산,https://pcmap.place.naver.com/restaurant/17905069/review/visitor#
번동식당,한식뷔페,서울 강북구 덕릉로40길 11,https://pcmap.place.naver.com/restaurant/1106169918/review/visitor#
상미규카츠 수유본점,일식당,서울 강북구 도봉로87길 32 1층 상미규카츠,https://pcmap.place.naver.com/restaurant/1185003986/review/visitor#
대명대광어횟집,생선회,서울 강북구 덕릉로 110-1,https://pcmap.place.naver.com/restaurant/1313679830/review/visitor#
미아리 곰장어 아나고,"장어,먹장어요리",서울 강북구 월계로7가길 24 1층,https://pcmap.place.naver.com/restaurant/1607209304/review/visitor#
파라스파라 우디플레이트,뷔페,서울 강북구 삼양로 689 114동 2층,https://pcmap.place.naver.com/restaurant/1428814911/review/visitor#
황주집 수유본점,"곱창,막창,양",서울 강북구 도봉로 372 단충,https://pcmap.place.naver.com/restaurant/11708442/review/visitor#
원조할매곱창,"곱창,막창,양",서울 강북구 월계로3길 68,https://pcmap.place.naver.com/restaurant/20879826/review/visitor#
굴마을낙지촌 수유점,굴요리,서울 강북구 오패산로77길 3 1층,https://pcmap.place.naver.com/restaurant/11671510/review/visitor#
계원 수유점,"육류,고기요리",서울 강북구 한천로143길 29 동방플러스빌 1층 계원,https://pcmap.place.naver.com/restaurant/1721971595/review/visitor#
만두향 수유본점,"칼국수,만두",서울 강북구 한천로123길 61 1층 만두향,https://pcmap.place.naver.com/restaurant/1701203763/review/visitor#
멘쇼우라멘 수유,일본식라면,서울 강북구 한천로139나길 19 1층,https://pcmap.place.naver.com/restaurant/1580825677/review/visitor#
투썸플레이스 북한산우이역점,카페,서울 강북구 삼양로 685 투썸플레이스 북한산우이역점,https://pcmap.place.naver.com/restaurant/1386108098/review/visitor#
대보명가,한식,서울 강북구 4.19로 69,https://pcmap.place.naver.com/restaurant/19796636/review/visitor#
무너미,"카페,디저트",서울 강북구 노해로8가길 40 1층,https://pcmap.place.naver.com/restaurant/1530597017/review/visitor#
바우,요리주점,서울 강북구 도봉로10나길 19-8 B01,https://pcmap.place.naver.com/restaurant/1531218012/review/visitor#
낙지일번지 수유본점,낙지요리,서울 강북구 도봉로89길 10,https://pcmap.place.naver.com/restaurant/32465297/review/visitor#
우마이 카츠나베 수유본점,일식당,"서울 강북구 도봉로 315 R207, R208호",https://pcmap.place.naver.com/restaurant/1383966563/review/visitor#
고원회 수유점,생선회,"서울 강북구 노해로 41 1층 104호, 105호 ,106호",https://pcmap.place.naver.com/restaurant/1030454427/review/visitor#
스시노칸도 수유점,"초밥,롤",서울 강북구 한천로139나길 1 3층,https://pcmap.place.naver.com/restaurant/1103215956/review/visitor#
벼랑순대국 본점,"순대,순댓국",서울 강북구 한천로 924,https://pcmap.place.naver.com/restaurant/626702163/review/visitor#
겹 수유본점,"육류,고기요리","서울 강북구 노해로8가길 33 1, 2층",https://pcmap.place.naver.com/restaurant/1575484686/review/visitor#
수유손칼국수,"칼국수,만두",서울 강북구 도봉로101길 45,https://pcmap.place.naver.com/restaurant/17949541/review/visitor#
강북끝집,"곱창,막창,양",서울 강북구 도봉로8길 62 1층 강북끝집,https://pcmap.place.naver.com/restaurant/1394275306/review/visitor#
비스트로 웨이트,요리주점,서울 강북구 오패산로31길 43 1층 BISTRO WAIT,https://pcmap.place.naver.com/restaurant/1579100949/review/visitor#
두껍다회선생 수유점,일식당,"서울 강북구 덕릉로 76 수유프리미어엠 1층 103호, 104호, 105호",https://pcmap.place.naver.com/restaurant/1297653263/review/visitor#
흥부족발보쌈 미아사거리역 본점,"족발,보쌈",서울 강북구 도봉로8길 12 1층,https://pcmap.place.naver.com/restaurant/20913901/review/visitor#
수유리조트,"카페,디저트",서울 강북구 노해로8가길 45,https://pcmap.place.naver.com/restaurant/21082552/review/visitor#
서로해물,생선회,서울 강북구 한천로143길 24 1층 서로해물,https://pcmap.place.naver.com/restaurant/1437069671/review/visitor#
다래함박스텍,돈가스,서울 강북구 수유로 20-2,https://pcmap.place.naver.com/restaurant/18612050/review/visitor#
애슐리퀸즈 미아사거리역점,패밀리레스토랑,서울 강북구 도봉로 52 Y스퀘어 5층,https://pcmap.place.naver.com/restaurant/37542868/review/visitor#
흥부전놀부전,요리주점,서울 강북구 노해로 42-1,https://pcmap.place.naver.com/restaurant/20929120/review/visitor#
꿀뚜껑,"육류,고기요리",서울 강북구 월계로7나길 28 1층,https://pcmap.place.naver.com/restaurant/1645955179/review/visitor#
쿠시 수유본점,이자카야,서울 강북구 노해로8길 9-20,https://pcmap.place.naver.com/restaurant/20976468/review/visitor#
분코 수유점,이자카야,서울 강북구 도봉로87길 34-4 2층 분코,https://pcmap.place.naver.com/restaurant/1756703719/review/visitor#
오봉집 미아점,한식,서울 강북구 솔매로46길 6,https://pcmap.place.naver.com/restaurant/1245346679/review/visitor#
신오구반점 수유점,중식당,서울 강북구 수유로 84 2층,https://pcmap.place.naver.com/restaurant/1379823744/review/visitor#
도고집,"육류,고기요리",서울 강북구 한천로139나길 22 1층,https://pcmap.place.naver.com/restaurant/472939628/review/visitor#
파도포차 수유조개,조개요리,서울 강북구 도봉로87길 32-4 1층 파도포차,https://pcmap.place.naver.com/restaurant/1469138106/review/visitor#
노르웨이안우드,"카페,디저트","서울 강북구 도봉로87길 32-6 1,2층",https://pcmap.place.naver.com/restaurant/1603200457/review/visitor#
민지네,샌드위치,서울 강북구 한천로139가길 18 1층,https://pcmap.place.naver.com/restaurant/1527025629/review/visitor#
동네함박,양식,서울 강북구 도봉로15길 11 2층,https://pcmap.place.naver.com/restaurant/1697236033/review/visitor#
하늘아래작은마을,라이브카페,서울 강북구 삼양로181길 253 우이동미림산장,https://pcmap.place.naver.com/restaurant/37997842/review/visitor#
꼬숩집,"육류,고기요리",서울 강북구 월계로7나길 8 꼬숩집,https://pcmap.place.naver.com/restaurant/1780676153/review/visitor#
청년고기장수 수유점,돼지고기구이,서울 강북구 노해로 13 1층,https://pcmap.place.naver.com/restaurant/1847626713/review/visitor#
고메스퀘어 수유점,"일식,초밥뷔페",서울 강북구 도봉로 308 9층,https://pcmap.place.naver.com/restaurant/1899123616/review/visitor#
데어유고,카페,서울 강북구 오현로6길 77 1층 데어유고,https://pcmap.place.naver.com/restaurant/1658928752/review/visitor#
연포생선구이전문점,생선구이,서울 강북구 덕릉로28길 65,https://pcmap.place.naver.com/restaurant/18600759/review/visitor#
티틸 CAFE+BAR,"카페,디저트",서울 강북구 노해로 42 2F,https://pcmap.place.naver.com/restaurant/1866784569/review/visitor#
군산해물탕,"매운탕,해물탕",서울 강북구 한천로139길 41 1층 군산해물탕,https://pcmap.place.naver.com/restaurant/13154560/review/visitor#
제일분식,떡볶이,서울 강북구 숭인로 65-3,https://pcmap.place.naver.com/restaurant/20601345/review/visitor#
포몬스 수유점,베트남음식,서울 강북구 도봉로 290 수유역푸르지오시티 2층,https://pcmap.place.naver.com/restaurant/13309506/review/visitor#
느자구,요리주점,서울 강북구 오패산로31길 32 1층 느자구,https://pcmap.place.naver.com/restaurant/1788372751/review/visitor#
샘터마루,한식,서울 강북구 4.19로12길 35,https://pcmap.place.naver.com/restaurant/11727429/review/visitor#
히피스베이글,베이커리,서울 강북구 삼양로 528 1층,https://pcmap.place.naver.com/restaurant/35051635/review/visitor#
소담촌 미아사거리점,샤브샤브,서울 강북구 월계로 3 덕신빌딩 5층,https://pcmap.place.naver.com/restaurant/516102340/review/visitor#
식껍 미아점,"육류,고기요리",서울 강북구 도봉로 34-4 1층,https://pcmap.place.naver.com/restaurant/1999449106/review/visitor#
소담촌 수유점,샤브샤브,서울 강북구 도봉로 388 테마빌딩 8층,https://pcmap.place.naver.com/restaurant/1368715379/review/visitor#
카페멘디,브런치,서울 강북구 4.19로8길 7-2,https://pcmap.place.naver.com/restaurant/1924670105/review/visitor#
브라운헤이븐 미아,"카페,디저트",서울 강북구 도봉로10라길 20 브라운헤이븐,https://pcmap.place.naver.com/restaurant/1093975503/review/visitor#
다가온횟집,생선회,서울 강북구 삼양로92길 48 . 1층 1호(수유동),https://pcmap.place.naver.com/restaurant/1527770788/review/visitor#
소소한날들,요리주점,서울 강북구 한천로140길 11-8 . 1층 소소한날들,https://pcmap.place.naver.com/restaurant/1362781666/review/visitor#
Paulette,"카페,디저트",서울 강북구 한천로139길 25 401호,https://pcmap.place.naver.com/restaurant/1531115337/review/visitor#
진미기사식당,기사식당,서울 강북구 한천로 1163 1층 진미기사식당,https://pcmap.place.naver.com/restaurant/37098323/review/visitor#
진순대곰탕,"순대,순댓국",서울 강북구 수유로 71 . 1층,https://pcmap.place.naver.com/restaurant/1228702349/review/visitor#
주막,"전통,민속주점",서울 강북구 월계로7나길 30-3 1층 주막,https://pcmap.place.naver.com/restaurant/21668652/review/visitor#
오늘통닭 수유본점,"치킨,닭강정",서울 강북구 도봉로 384 오늘통닭 수유본점,https://pcmap.place.naver.com/restaurant/33028162/review/visitor#
미분당 수유점,베트남음식,서울 강북구 오패산로 410,https://pcmap.place.naver.com/restaurant/1530704715/review/visitor#
시래기화덕생선구이,국밥,서울 강북구 4.19로 61-1 1층,https://pcmap.place.naver.com/restaurant/1232560304/review/visitor#
엄마손 돼지불백 수유본점,"육류,고기요리",서울 강북구 한천로 1138,https://pcmap.place.naver.com/restaurant/18612798/review/visitor#
오아,요리주점,서울 강북구 도봉로10다길 20 1층,https://pcmap.place.naver.com/restaurant/1572861716/review/visitor#
정통집 수유점,돼지고기구이,서울 강북구 한천로139길 46 2층 3층,https://pcmap.place.naver.com/restaurant/1598911710/review/visitor#
삼각산숯불생고기,"육류,고기요리",서울 강북구 삼양로163길 8,https://pcmap.place.naver.com/restaurant/17931939/review/visitor#
60계 수유점,"치킨,닭강정",서울 강북구 노해로8길 22,https://pcmap.place.naver.com/restaurant/1201527012/review/visitor#
늘봄아갑찜,"아귀찜,해물찜","서울 강북구 도봉로10가길 8-3 1,2층",https://pcmap.place.naver.com/restaurant/1280030413/review/visitor#
수유리우동집 본점,"우동,소바",서울 강북구 덕릉로 94 수유리우동집,https://pcmap.place.naver.com/restaurant/20887411/review/visitor#
정아각 수유점,중식당,서울 강북구 한천로 1064 1층 정아각,https://pcmap.place.naver.com/restaurant/1619604709/review/visitor#
소 먹으면 돼지,"육류,고기요리",서울 강북구 도봉로87길 46 1층 소먹으면돼지,https://pcmap.place.naver.com/restaurant/241773271/review/visitor#
천회초밥,"초밥,롤",서울 강북구 노해로 69 대성빌딩 1층,https://pcmap.place.naver.com/restaurant/36166265/review/visitor#
미아회관,한식,서울 강북구 도봉로10가길 15 1층,https://pcmap.place.naver.com/restaurant/1499223178/review/visitor#
속초코다리냉면 돌판짜장,냉면,서울 강북구 4.19로 55,https://pcmap.place.naver.com/restaurant/1613330506/review/visitor#
왕의장어,"장어,먹장어요리",서울 강북구 삼양로181길 141-5,https://pcmap.place.naver.com/restaurant/1623070399/review/visitor#
파스타브로 수유점,"스파게티,파스타전문",서울 강북구 도봉로87길 34-19 1층 파스타브로,https://pcmap.place.naver.com/restaurant/1992372484/review/visitor#
통통국수,국수,서울 강북구 도봉로10길 70 1층 전체,https://pcmap.place.naver.com/restaurant/1174905682/review/visitor#
백채김치찌개 수유역점,"찌개,전골",서울 강북구 오패산로 405-1 1층 백채김치찌개 수유역점,https://pcmap.place.naver.com/restaurant/1578482668/review/visitor#
리얼파스타 수유점,"스파게티,파스타전문",서울 강북구 도봉로87길 26-12 지하 1층,https://pcmap.place.naver.com/restaurant/1257762289/review/visitor#
이씨부엌 수유점,이자카야,서울 강북구 노해로8가길 32 1층,https://pcmap.place.naver.com/restaurant/37854938/review/visitor#
실비집,"곱창,막창,양",서울 강북구 한천로 1020 1층 실비집,https://pcmap.place.naver.com/restaurant/20940690/review/visitor#
강필 한상오마카세,"초밥,롤",서울 강북구 도봉로10가길 5 1층,https://pcmap.place.naver.com/restaurant/38008835/review/visitor#
포포엠 본점,베트남음식,서울 강북구 솔매로 132 2층,https://pcmap.place.naver.com/restaurant/1521675438/review/visitor#
디저트카페낙타,"카페,디저트",서울 강북구 4.19로 53 1층 디저트 카페 낙타,https://pcmap.place.naver.com/restaurant/1721807100/review/visitor#
서당골 수유본점,한식,서울 강북구 한천로 1153,https://pcmap.place.naver.com/restaurant/1662952470/review/visitor#
육회왕자연어공주 미아사거리본점,요리주점,서울 강북구 월계로3길 69 1층,https://pcmap.place.naver.com/restaurant/37257007/review/visitor#
석관동떡볶이 수유점,분식,서울 강북구 도봉로87길 14 1층,https://pcmap.place.naver.com/restaurant/36947720/review/visitor#
수유 대세,요리주점,"서울 강북구 노해로8가길 34-1 1,2층",https://pcmap.place.naver.com/restaurant/1042791907/review/visitor#
호조참치,생선회,서울 강북구 한천로 1062,https://pcmap.place.naver.com/restaurant/1871134864/review/visitor#
수유골목냉면 본점,냉면,서울 강북구 솔매로45길 92,https://pcmap.place.naver.com/restaurant/20794916/review/visitor#
족보애,"족발,보쌈",서울 강북구 도봉로8길 53 1층,https://pcmap.place.naver.com/restaurant/38345380/review/visitor#
비스트로알베르,와인,서울 강북구 도봉로76길 9 1층,https://pcmap.place.naver.com/restaurant/1654498055/review/visitor#
조연탄,돼지고기구이,서울 강북구 한천로140길 20,https://pcmap.place.naver.com/restaurant/1296458499/review/visitor#
문가네정육식당 수유본점,정육식당,서울 강북구 한천로 1077 문가네정육식당,https://pcmap.place.naver.com/restaurant/34355838/review/visitor#
파라스파라 델리,"카페,디저트",서울 강북구 삼양로 689,https://pcmap.place.naver.com/restaurant/1203107443/review/visitor#
동대문곱창,"곱창,막창,양",서울 강북구 숭인로 65-3,https://pcmap.place.naver.com/restaurant/38302062/review/visitor#
오복닭한마리,닭요리,서울 강북구 도봉로10가길 9,https://pcmap.place.naver.com/restaurant/38521738/review/visitor#
털보정육식당 수유본점,정육식당,"서울 강북구 한천로 1072 동보빌딩 1, 2층",https://pcmap.place.naver.com/restaurant/1262529178/review/visitor#
번동전주피순대추어탕,"순대,순댓국",서울 강북구 오현로31길 173,https://pcmap.place.naver.com/restaurant/1047593179/review/visitor#
우선도,한식,서울 강북구 노해로8가길 28 1~2층,https://pcmap.place.naver.com/restaurant/1509106242/review/visitor#
카페_백란_펜션,"카페,디저트",서울 강북구 삼양로181길 201-20 백란 *숲속문화마을 입구로 진입*,https://pcmap.place.naver.com/restaurant/34975400/review/visitor#
더파이어셰프,"스파게티,파스타전문",서울 강북구 도봉로8길 15 2층,https://pcmap.place.naver.com/restaurant/33102266/review/visitor#
금잔화,요리주점,서울 강북구 월계로7길 43 1층,https://pcmap.place.naver.com/restaurant/1736325791/review/visitor#
어니언 미아,"카페,디저트",서울 강북구 솔매로50길 55 카페 어니언,https://pcmap.place.naver.com/restaurant/1663881809/review/visitor#
장강기사님식당,기사식당,서울 강북구 수유로 62-1,https://pcmap.place.naver.com/restaurant/1054912254/review/visitor#
하이그라운드제빵소,베이커리,서울 강북구 삼양로181길 161,https://pcmap.place.naver.com/restaurant/1214961964/review/visitor#
능이마을,한식,서울 강북구 솔샘로 330 1층 능이마을,https://pcmap.place.naver.com/restaurant/32164804/review/visitor#
신의주찹쌀순대 수유점,"순대,순댓국",서울 강북구 한천로140길 21 1층,https://pcmap.place.naver.com/restaurant/1042651732/review/visitor#
청기와타운 길동사거리점,"육류,고기요리",서울 강동구 양재대로 1424 1층 101호,https://pcmap.place.naver.com/restaurant/1262988238/review/visitor#
동래복국가마솥추어탕,복어요리,서울 강동구 구천면로 304,https://pcmap.place.naver.com/restaurant/1906507134/review/visitor#
강동일식,생선회,서울 강동구 동남로73길 17 우진빌딩 2층 강동일식,https://pcmap.place.naver.com/restaurant/13292354/review/visitor#
소우주 천호본점,요리주점,서울 강동구 천호옛길 69 1층,https://pcmap.place.naver.com/restaurant/1931096503/review/visitor#
시집그릴하우스,돼지고기구이,"서울 강동구 천호대로158길 15-8 지하1층, 1층",https://pcmap.place.naver.com/restaurant/36538463/review/visitor#
하루노유키,베이커리,서울 강동구 강동대로53길 31 1층,https://pcmap.place.naver.com/restaurant/30811760/review/visitor#
메종 드 플레터 스타시티서울점,양식,서울 강동구 구천면로 140 스타시티빌딩 7층,https://pcmap.place.naver.com/restaurant/267802526/review/visitor#
생어거스틴 성내점,아시아음식,"서울 강동구 강동대로 143-64 스퀘어100 , 1층",https://pcmap.place.naver.com/restaurant/34699330/review/visitor#
스시야미 천호본점,일식당,서울 강동구 진황도로 4-9 스시야미,https://pcmap.place.naver.com/restaurant/31896040/review/visitor#
로니로티 천호점,이탈리아음식,서울 강동구 천호대로 1027 동원천호빌딩 2층,https://pcmap.place.naver.com/restaurant/1357932334/review/visitor#
등갈비달인 본점,"육류,고기요리",서울 강동구 천호대로158길 25 1층,https://pcmap.place.naver.com/restaurant/34818249/review/visitor#
119닭발 천호 본점,닭발,서울 강동구 천중로 73,https://pcmap.place.naver.com/restaurant/13528642/review/visitor#
그루바,요리주점,서울 강동구 구천면로 140 스타시티 4층 401호,https://pcmap.place.naver.com/restaurant/1022329470/review/visitor#
향돈,"육류,고기요리",서울 강동구 천호옛14길 23-7,https://pcmap.place.naver.com/restaurant/35357446/review/visitor#
와고참숯갈비,"육류,고기요리",서울 강동구 올림픽로70길 47-7 와고참숯갈비,https://pcmap.place.naver.com/restaurant/1874822920/review/visitor#
놉스 천호점,"스테이크,립",서울 강동구 천호대로 1024 힐스테이트 천호역 젠트리스 지1층 B101호~B108호,https://pcmap.place.naver.com/restaurant/1320269413/review/visitor#
긴자 올림픽점,일식당,서울 강동구 강동대로 223,https://pcmap.place.naver.com/restaurant/20366062/review/visitor#
브랜뉴하이몬드,베이커리,"서울 강동구 천호옛14길 11 브랜뉴하이몬드 1, 2층",https://pcmap.place.naver.com/restaurant/19873491/review/visitor#
굴한마당,굴요리,서울 강동구 양재대로147길 9,https://pcmap.place.naver.com/restaurant/20246868/review/visitor#
수지상회 천호점,요리주점,서울 강동구 천호대로157길 22 2층,https://pcmap.place.naver.com/restaurant/1779683593/review/visitor#
이한진숙성회,생선회,서울 강동구 구천면로 247-1,https://pcmap.place.naver.com/restaurant/1093811473/review/visitor#
미테이블 천호직영점,양식,서울 강동구 올림픽로70길 51 2층,https://pcmap.place.naver.com/restaurant/1411629759/review/visitor#
쭈꾸미도사 천호본점,주꾸미요리,서울 강동구 천호대로158길 9 1층,https://pcmap.place.naver.com/restaurant/1432081832/review/visitor#
동신상회 상일점,"육류,고기요리",서울 강동구 천호대로221길 18 1층 동신상회 상일점,https://pcmap.place.naver.com/restaurant/1088727974/review/visitor#
육대쌈 암사점,한식,서울 강동구 고덕로 104,https://pcmap.place.naver.com/restaurant/38570937/review/visitor#
엄마손만두,만두,서울 강동구 올림픽로 683,https://pcmap.place.naver.com/restaurant/12048143/review/visitor#
와카노키친,요리주점,서울 강동구 암사길 23,https://pcmap.place.naver.com/restaurant/1470551566/review/visitor#
경송 천호본점,"육류,고기요리",서울 강동구 천호대로159길 22 1층 경송,https://pcmap.place.naver.com/restaurant/1571504136/review/visitor#
이대성의진면목 강동직영점,샤브샤브,서울 강동구 천호대로 1134 1층,https://pcmap.place.naver.com/restaurant/1717142622/review/visitor#
고양꼬치 천호점,양꼬치,서울 강동구 천호대로155길 19 1층,https://pcmap.place.naver.com/restaurant/1449913796/review/visitor#
풍년상회,"육류,고기요리",서울 강동구 천호옛14길 23-6,https://pcmap.place.naver.com/restaurant/37202817/review/visitor#
온도계,닭갈비,서울 강동구 천호대로158길 15,https://pcmap.place.naver.com/restaurant/38676649/review/visitor#
푸지미곱창,"곱창,막창,양",서울 강동구 천호옛14길 23,https://pcmap.place.naver.com/restaurant/36295191/review/visitor#
도리상회 천호본점,요리주점,서울 강동구 천호대로159길 49 1층 도리상회 천호본점,https://pcmap.place.naver.com/restaurant/1774443923/review/visitor#
차이나린찐,중식당,서울 강동구 강동대로 217,https://pcmap.place.naver.com/restaurant/11604260/review/visitor#
온고식당,국밥,"서울 강동구 성안로3길 86 1층, 온고식당",https://pcmap.place.naver.com/restaurant/1315325614/review/visitor#
동국성,중식당,서울 강동구 천호대로 985,https://pcmap.place.naver.com/restaurant/1329074974/review/visitor#
날로먹는수산시장 길동점,생선회,서울 강동구 천중로40길 56 성은빌딩 1층 날로먹는수산시장 길동점,https://pcmap.place.naver.com/restaurant/1941329390/review/visitor#
압구정화로구이 강동역점,"육류,고기요리",서울 강동구 천호대로 1120 1층 101호,https://pcmap.place.naver.com/restaurant/1758027509/review/visitor#
다이닝갈비 강동역점,"육류,고기요리",서울 강동구 천호대로176길 18 1층 101호,https://pcmap.place.naver.com/restaurant/1148195589/review/visitor#
미드데이썬,케이크전문,서울 강동구 양재대로91나길 55,https://pcmap.place.naver.com/restaurant/1067105922/review/visitor#
바다회집,생선회,서울 강동구 천호대로177길 55 1층 바다회집,https://pcmap.place.naver.com/restaurant/1401126834/review/visitor#
쿠우쿠우 골드 강동점,"일식,초밥뷔페",서울 강동구 양재대로 1571 홈플러스 지하 1층,https://pcmap.place.naver.com/restaurant/1092570025/review/visitor#
스윗솔트,"카페,디저트",서울 강동구 상암로 286,https://pcmap.place.naver.com/restaurant/1015528233/review/visitor#
박대감황금돈가,돼지고기구이,서울 강동구 성안로3길 79 1층 주차 가능,https://pcmap.place.naver.com/restaurant/1873983703/review/visitor#
냅다청양집 강동구청점,돼지고기구이,서울 강동구 올림픽로48길 34 1층 102호,https://pcmap.place.naver.com/restaurant/1471513590/review/visitor#
육해공,"해물,생선요리",서울 강동구 양재대로 1526,https://pcmap.place.naver.com/restaurant/1809966247/review/visitor#
블랑제리11-17,베이커리,서울 강동구 올림픽로 624 1층,https://pcmap.place.naver.com/restaurant/31040447/review/visitor#
다람,"육류,고기요리",서울 강동구 양재대로85길 29 1층,https://pcmap.place.naver.com/restaurant/13158292/review/visitor#
화로상회 천호점,고기뷔페,서울 강동구 천호대로157길 18 2층,https://pcmap.place.naver.com/restaurant/1644750749/review/visitor#
꿀꿀진순대 강동본점,"순대,순댓국","서울 강동구 양재대로103길 70 1층 101호, 102호",https://pcmap.place.naver.com/restaurant/79200763/review/visitor#
돼봉삼겹살 천호점,돼지고기구이,서울 강동구 천호대로157길 52 1층 돼봉삼겹살,https://pcmap.place.naver.com/restaurant/1193339768/review/visitor#
미테이블 올림픽공원직영점,양식,서울 강동구 성안로 24 1층 102호,https://pcmap.place.naver.com/restaurant/1329440504/review/visitor#
송하정스시,"초밥,롤",서울 강동구 상일로 39-8,https://pcmap.place.naver.com/restaurant/1400532181/review/visitor#
우대포 고덕역점,"육류,고기요리",서울 강동구 동남로73길 26 1층 3호,https://pcmap.place.naver.com/restaurant/1753136835/review/visitor#
길동한우마을,소고기구이,서울 강동구 양재대로 1422 1층,https://pcmap.place.naver.com/restaurant/21791290/review/visitor#
강동반상,한식,서울 강동구 상일로6길 39 지하1층,https://pcmap.place.naver.com/restaurant/36995028/review/visitor#
상무초밥 길동점,"초밥,롤",서울 강동구 천호대로 1139 강동그린타워 1층,https://pcmap.place.naver.com/restaurant/1154741968/review/visitor#
멘야세븐,일본식라면,서울 강동구 양재대로112길 45 1층,https://pcmap.place.naver.com/restaurant/1637966123/review/visitor#
버섯잔치집 본점,한식,서울 강동구 성내로 52 성원빌딩(네비는 버섯잔치집),https://pcmap.place.naver.com/restaurant/11719817/review/visitor#
브리에,카페,서울 강동구 강동대로51길 50 1층,https://pcmap.place.naver.com/restaurant/1856489212/review/visitor#
앙상블,프랑스음식,서울 강동구 양재대로147길 5 2층,https://pcmap.place.naver.com/restaurant/1875836074/review/visitor#
카페제이,"카페,디저트",서울 강동구 동남로82길 19,https://pcmap.place.naver.com/restaurant/1696935660/review/visitor#
더식당,주꾸미요리,서울 강동구 천호대로157길 24 2층,https://pcmap.place.naver.com/restaurant/37108019/review/visitor#
꼼떼 둔촌본점,양식,서울 강동구 동남로51길 9 1층,https://pcmap.place.naver.com/restaurant/37249333/review/visitor#
진정한족발 본점,"족발,보쌈",서울 강동구 천호옛14길 10 101호 진정한족발,https://pcmap.place.naver.com/restaurant/32581822/review/visitor#
미나리산장 천호점,감자탕,서울 강동구 천호대로158길 23,https://pcmap.place.naver.com/restaurant/1142603312/review/visitor#
