가게 이름,업종구분,주소,URL
라그릴리아 양재점,이탈리아음식,서울 서초구 남부순환로 2620 1층,https://pcmap.place.naver.com/restaurant/12962167/review/visitor#
일식대서양 서초교대점,일식당,"서울 서초구 법원로1길 7 1층, 2층",https://pcmap.place.naver.com/restaurant/1502328947/review/visitor#
한성양꼬치 교대2호점,양꼬치,서울 서초구 서초대로50길 63,https://pcmap.place.naver.com/restaurant/1225478882/review/visitor#
마포차돌박이,"육류,고기요리",서울 서대문구 연세로9길 37 1층 101호,https://pcmap.place.naver.com/restaurant/1819776304/review/visitor#
데스툴 연희,"카페,디저트","서울 서대문구 연희로25길 98 서울 서대문구 연희로25길 98, 2층",https://pcmap.place.naver.com/restaurant/1304262793/review/visitor#
이석덕생면파스타 신촌점,이탈리아음식,서울 서대문구 명물길 16 2층 이석덕생면파스타,https://pcmap.place.naver.com/restaurant/1363106336/review/visitor#
한사발포차 신촌점,요리주점,서울 서대문구 연세로7안길 10-7 1층,https://pcmap.place.naver.com/restaurant/1337888553/review/visitor#
머노까머나 신촌점,인도음식,서울 서대문구 연세로11길 13 2층,https://pcmap.place.naver.com/restaurant/12791076/review/visitor#
스웨이커피스테이션,"카페,디저트",서울 서대문구 연희로11길 61,https://pcmap.place.naver.com/restaurant/1826959498/review/visitor#
정육면체 신촌점,아시아음식,서울 서대문구 연세로5다길 22-8 1층 정육면체,https://pcmap.place.naver.com/restaurant/1229208931/review/visitor#
작은스페인,스페인음식,서울 서대문구 연희로25길 37,https://pcmap.place.naver.com/restaurant/38738511/review/visitor#
아민 이화,양식,서울 서대문구 이화여대길 52-31,https://pcmap.place.naver.com/restaurant/37792625/review/visitor#
목란,중식당,서울 서대문구 연희로15길 21,https://pcmap.place.naver.com/restaurant/11880458/review/visitor#
연경 연희점,중식당,서울 서대문구 연희로 145,https://pcmap.place.naver.com/restaurant/1721729164/review/visitor#
이빠네마 그릴,"스테이크,립",서울 서대문구 연세로4길 6 2층,https://pcmap.place.naver.com/restaurant/37676600/review/visitor#
시오 연희동본점,일식당,서울 서대문구 연희로11가길 23 1층,https://pcmap.place.naver.com/restaurant/37687821/review/visitor#
몽주방 신촌점,요리주점,서울 서대문구 연세로7안길 10-4 지하1~1층 몽주방 신촌점,https://pcmap.place.naver.com/restaurant/1985698800/review/visitor#
만동제과 연남점,베이커리,서울 서대문구 연희로 32,https://pcmap.place.naver.com/restaurant/1038526987/review/visitor#
한술식당 신촌점,한식,서울 서대문구 연세로4길 40 1층,https://pcmap.place.naver.com/restaurant/1320893582/review/visitor#
설레임삼겹살 신촌점,돼지고기구이,서울 서대문구 연세로5가길 31 낙원빌딩,https://pcmap.place.naver.com/restaurant/31737840/review/visitor#
하남돼지집 서대문역점,돼지고기구이,서울 서대문구 충정로 71-1,https://pcmap.place.naver.com/restaurant/1160734386/review/visitor#
다대기실비 서대문역,생선회,서울 서대문구 영천시장길 56 B호 다대기실비,https://pcmap.place.naver.com/restaurant/1532315213/review/visitor#
아건 이대본점,인도음식,서울 서대문구 이화여대길 37 2층,https://pcmap.place.naver.com/restaurant/13155014/review/visitor#
파이홀,카페,서울 서대문구 연세로5나길 20,https://pcmap.place.naver.com/restaurant/21306384/review/visitor#
한옥집김치찜 본점,한식,서울 서대문구 통일로9길 12 1층 한옥집김치찜본점(서대문김치찜),https://pcmap.place.naver.com/restaurant/11593472/review/visitor#
뽁식당 신촌점,양식,서울 서대문구 연세로5나길 24 1층~4층,https://pcmap.place.naver.com/restaurant/1241958018/review/visitor#
초원파스타운,양식,서울 서대문구 통일로39나길 25 1층,https://pcmap.place.naver.com/restaurant/1988923504/review/visitor#
치즈웨이브,피자,"서울 서대문구 연세로7안길 34-6 1,2층 치즈웨이브",https://pcmap.place.naver.com/restaurant/1954881301/review/visitor#
화로상회 신촌점,고기뷔페,서울 서대문구 명물길 62 1층 화로상회,https://pcmap.place.naver.com/restaurant/1512062259/review/visitor#
라구식당,"스파게티,파스타전문",서울 서대문구 연세로 42-24 1층,https://pcmap.place.naver.com/restaurant/37049500/review/visitor#
강남불백 신촌점,"백반,가정식",서울 서대문구 연세로4길 6,https://pcmap.place.naver.com/restaurant/1292541602/review/visitor#
마우디,양식,서울 서대문구 연희로11길 18,https://pcmap.place.naver.com/restaurant/1287085178/review/visitor#
백순대본가새맛 신촌연대점,한식,서울 서대문구 연세로11길 12 1층,https://pcmap.place.naver.com/restaurant/1544979315/review/visitor#
담솥 신촌점,한식,서울 서대문구 연세로4길 1 지하1층,https://pcmap.place.naver.com/restaurant/1554115552/review/visitor#
쟁반집8292 신촌점,"육류,고기요리",서울 서대문구 연세로4길 27 1층,https://pcmap.place.naver.com/restaurant/1483304539/review/visitor#
수빈,한정식,서울 서대문구 연희로25길 31-3,https://pcmap.place.naver.com/restaurant/11679474/review/visitor#
산천마루,"백숙,삼계탕",서울 서대문구 세검정로1길 21,https://pcmap.place.naver.com/restaurant/34745133/review/visitor#
쿳사 연희,브런치,서울 서대문구 증가로 48,https://pcmap.place.naver.com/restaurant/1478636575/review/visitor#
칠백식당,소고기구이,서울 서대문구 통일로 149-1 2층,https://pcmap.place.naver.com/restaurant/35734979/review/visitor#
마이시크릿메이트,베이커리,서울 서대문구 연세로4길 47 1층,https://pcmap.place.naver.com/restaurant/13357149/review/visitor#
청안식탁,한식,서울 서대문구 충정로4길 21,https://pcmap.place.naver.com/restaurant/1840508801/review/visitor#
센트그릴,양식,서울 서대문구 연희로 89-3 지하 1층 센트그릴,https://pcmap.place.naver.com/restaurant/1272703650/review/visitor#
담산 신촌본점,한식,서울 서대문구 연세로5다길 5 1층 담산 신촌본점,https://pcmap.place.naver.com/restaurant/1765098518/review/visitor#
월순철판동태찜,"아귀찜,해물찜",서울 서대문구 연희맛로 17-14 1층,https://pcmap.place.naver.com/restaurant/13329483/review/visitor#
한술식당 명지대점,덮밥,서울 서대문구 명지대2길 2 1층,https://pcmap.place.naver.com/restaurant/1945558222/review/visitor#
비아37 신촌본점,이탈리아음식,서울 서대문구 이화여대길 77-1 비아37 신촌본점,https://pcmap.place.naver.com/restaurant/11853181/review/visitor#
녹원쌈밥 연희점,한식,서울 서대문구 연희로25길 22,https://pcmap.place.naver.com/restaurant/19899218/review/visitor#
오마카세 오사이초밥 신촌점,"초밥,롤",서울 서대문구 연세로5나길 10 4층,https://pcmap.place.naver.com/restaurant/1442263918/review/visitor#
금고기비스트로 신촌,"육류,고기요리",서울 서대문구 연세로5가길 13 1층,https://pcmap.place.naver.com/restaurant/1749849331/review/visitor#
키친봄날,김밥,서울 서대문구 신촌로11길 62 1층 키친봄날,https://pcmap.place.naver.com/restaurant/37578215/review/visitor#
평안도식당 신촌점,"순대,순댓국",서울 서대문구 연세로4길 12 1층,https://pcmap.place.naver.com/restaurant/1942369254/review/visitor#
포가레 신촌점,베트남음식,서울 서대문구 명물길 26 2층,https://pcmap.place.naver.com/restaurant/1014319726/review/visitor#
고래고래신촌점,생선회,서울 서대문구 연세로9길 25,https://pcmap.place.naver.com/restaurant/37275727/review/visitor#
혼신꼬치 신촌점,요리주점,서울 서대문구 연세로7안길 1 1층,https://pcmap.place.naver.com/restaurant/1451301883/review/visitor#
수지상회 신촌점,요리주점,서울 서대문구 연세로7길 13 2층,https://pcmap.place.naver.com/restaurant/1723589238/review/visitor#
돈불1971,돼지고기구이,서울 서대문구 연세로5다길 36 돈불1971,https://pcmap.place.naver.com/restaurant/36343564/review/visitor#
끝집 가재울본점,요리주점,서울 서대문구 가재울미래로 2 201동 108호,https://pcmap.place.naver.com/restaurant/1294402489/review/visitor#
유우 연희동본점,일식당,서울 서대문구 연희로26길 23 1층 유우,https://pcmap.place.naver.com/restaurant/33704447/review/visitor#
신촌고기창고,"육류,고기요리",서울 서대문구 연세로7길 34-4,https://pcmap.place.naver.com/restaurant/11590700/review/visitor#
다방방,"카페,디저트",서울 서대문구 이화여대길 88-13 1층 101호,https://pcmap.place.naver.com/restaurant/1069754020/review/visitor#
카라멘야,일본식라면,서울 서대문구 연세로7안길 34-1 1층,https://pcmap.place.naver.com/restaurant/1767701213/review/visitor#
타코몽,일식당,서울 서대문구 신촌로 49,https://pcmap.place.naver.com/restaurant/30824321/review/visitor#
가마마루이라멘,일본식라면,서울 서대문구 성산로22길 4 창천빌딩 1층 가마마루이,https://pcmap.place.naver.com/restaurant/20123242/review/visitor#
당나발포차 신촌점,요리주점,서울 서대문구 연세로7길 13 1층,https://pcmap.place.naver.com/restaurant/1128892039/review/visitor#
가야가야,일본식라면,서울 서대문구 이화여대5길 7-3,https://pcmap.place.naver.com/restaurant/13507856/review/visitor#
복성각,중식당,서울 서대문구 명물1길 24,https://pcmap.place.naver.com/restaurant/35624223/review/visitor#
마더린러 베이글,베이글,서울 서대문구 이화여대5길 5 지상 1층,https://pcmap.place.naver.com/restaurant/37637684/review/visitor#
오르랔베이커리,베이커리,서울 서대문구 신촌로 241,https://pcmap.place.naver.com/restaurant/1513933475/review/visitor#
피터팬1978,베이커리,서울 서대문구 증가로 10,https://pcmap.place.naver.com/restaurant/13413865/review/visitor#
푸어링아웃,"카페,디저트",서울 서대문구 연희로11나길 7-7 반지층 카페 (푸어링아웃),https://pcmap.place.naver.com/restaurant/36543730/review/visitor#
봉일천 장군집,돼지고기구이,서울 서대문구 응암로 141,https://pcmap.place.naver.com/restaurant/13435774/review/visitor#
다이닝후,퓨전음식,서울 서대문구 충정로 43-1,https://pcmap.place.naver.com/restaurant/1073349819/review/visitor#
카츠업,돈가스,서울 서대문구 연세로5길 32 1층 카츠업,https://pcmap.place.naver.com/restaurant/1970674029/review/visitor#
시트플레이스,카페,서울 서대문구 연세로11길 40 1층,https://pcmap.place.naver.com/restaurant/1230300987/review/visitor#
오향만두,중식당,서울 서대문구 연희맛로 22 삼원빌딩,https://pcmap.place.naver.com/restaurant/32875867/review/visitor#
포티드,"카페,디저트",서울 서대문구 명물길 36-3 1층,https://pcmap.place.naver.com/restaurant/1946991741/review/visitor#
처음본명품민물장어 홍제점,"장어,먹장어요리",서울 서대문구 통일로 412 1층,https://pcmap.place.naver.com/restaurant/1168730966/review/visitor#
고삼이 신촌점,한식,서울 서대문구 연세로7안길 38 고삼이,https://pcmap.place.naver.com/restaurant/20601663/review/visitor#
티앙팡 오후의 홍차,카페,서울 서대문구 이화여대길 34 2층,https://pcmap.place.naver.com/restaurant/11570104/review/visitor#
목구멍 신촌점,"육류,고기요리",서울 서대문구 연세로11길 35 1층,https://pcmap.place.naver.com/restaurant/1682499258/review/visitor#
에노테카오토,이탈리아음식,서울 서대문구 연희맛로 17-18,https://pcmap.place.naver.com/restaurant/36410880/review/visitor#
하늘초밥,"초밥,롤",서울 서대문구 이화여대2길 14 1층 하늘초밥,https://pcmap.place.naver.com/restaurant/1960457705/review/visitor#
스페샬나잇트 본점,이자카야,"서울 서대문구 연세로5나길 8 1층, 2층 스페샬나잇트 본점",https://pcmap.place.naver.com/restaurant/1062910338/review/visitor#
프로토콜 연희점,"카페,디저트",서울 서대문구 연희로 109 2층,https://pcmap.place.naver.com/restaurant/1032580297/review/visitor#
연희동 라이라이 본점,중식당,서울 서대문구 연희로15길 27 라이라이 1층,https://pcmap.place.naver.com/restaurant/1588882724/review/visitor#
현명식탁,양식,"서울 서대문구 명물길 32 준성빌딩 5층, 서울(신촌) 서대문구 명물길 32, 5층 (창천동, 준성빌딩) 현명식탁예약 및 문의번호: 02-2088-1229주차(유료)1시간당",https://pcmap.place.naver.com/restaurant/1649477961/review/visitor#
미분당 신촌본점,베트남음식,서울 서대문구 연세로5길 26-7 1층 미분당 신촌본점,https://pcmap.place.naver.com/restaurant/38301992/review/visitor#
시누아즈,아시아음식,서울 서대문구 연희로 32-1 2층,https://pcmap.place.naver.com/restaurant/1272636641/review/visitor#
해탄 신촌점,한식,서울 서대문구 연세로4길 30 지상1층,https://pcmap.place.naver.com/restaurant/1491059869/review/visitor#
어머니와 아들,닭요리,서울 서대문구 홍은중앙로 100-1 1층 어머니와 아들,https://pcmap.place.naver.com/restaurant/1551040900/review/visitor#
우동카덴,"우동,소바",서울 서대문구 연희로 173 거화빌딩 1층,https://pcmap.place.naver.com/restaurant/380995011/review/visitor#
희로,이자카야,서울 서대문구 성산로 325,https://pcmap.place.naver.com/restaurant/1560785276/review/visitor#
이자카야 날로,이자카야,서울 서대문구 통일로37길 12 1층,https://pcmap.place.naver.com/restaurant/1023214574/review/visitor#
형제갈비,"육류,고기요리",서울 서대문구 명물1길 2,https://pcmap.place.naver.com/restaurant/19866778/review/visitor#
폴앤폴리나,베이커리,서울 서대문구 연희로11길 56,https://pcmap.place.naver.com/restaurant/709038120/review/visitor#
청년밥상문간 이화여자대학교점,한식,서울 서대문구 이화여대길 52-39 지하 1층,https://pcmap.place.naver.com/restaurant/1288609263/review/visitor#
신촌칼,양식,서울 서대문구 연세로4길 42-3 1층,https://pcmap.place.naver.com/restaurant/262362736/review/visitor#
복성각,중식당,서울 서대문구 통일로 135 충정빌딩 지하1층 복성각,https://pcmap.place.naver.com/restaurant/38453994/review/visitor#
양밍산,중식당,서울 서대문구 가좌로 36 1층,https://pcmap.place.naver.com/restaurant/1008179320/review/visitor#
연희김밥 본점,김밥,서울 서대문구 연희로11가길 2,https://pcmap.place.naver.com/restaurant/18752158/review/visitor#
앤트러사이트 연희점,"카페,디저트",서울 서대문구 연희로 135 앤트러사이트 연희점,https://pcmap.place.naver.com/restaurant/1485444554/review/visitor#
평양옥,한식,서울 서대문구 통일로 107-23,https://pcmap.place.naver.com/restaurant/13289694/review/visitor#
연어초밥,"초밥,롤",서울 서대문구 이화여대1길 42-1 3층,https://pcmap.place.naver.com/restaurant/1221500434/review/visitor#
그로어스,브런치,서울 서대문구 연희로27길 52,https://pcmap.place.naver.com/restaurant/1038765233/review/visitor#
비밀베이커리 이대점,베이커리,서울 서대문구 이화여대7길 48 1층 비밀베이커리,https://pcmap.place.naver.com/restaurant/36271566/review/visitor#
관식당,한식,"서울 서대문구 충정로2길 10 1층, 2층",https://pcmap.place.naver.com/restaurant/1049459171/review/visitor#
청화원,중식당,서울 서대문구 명물길 10 1층 청화원,https://pcmap.place.naver.com/restaurant/1187359393/review/visitor#
부엉이산장 신촌점,요리주점,서울 서대문구 연세로7길 17 1층 부엉이산장,https://pcmap.place.naver.com/restaurant/1244968685/review/visitor#
고냉지,"찌개,전골",서울 서대문구 연세로2마길 30,https://pcmap.place.naver.com/restaurant/18744652/review/visitor#
헤일우드,"카페,디저트",서울 서대문구 통일로34길 7 1층,https://pcmap.place.naver.com/restaurant/1095540561/review/visitor#
신 스시앤사시미,생선회,서울 서대문구 충정로6길 59 1층 A-17호,https://pcmap.place.naver.com/restaurant/1806365462/review/visitor#
고미정,한식,서울 서대문구 연희로26길 28,https://pcmap.place.naver.com/restaurant/37414478/review/visitor#
칵테일바이스케이프,바(BAR),서울 서대문구 연세로5가길 16 지하 칵테일바이스케이프,https://pcmap.place.naver.com/restaurant/21581804/review/visitor#
미스터서왕만두,만두,서울 서대문구 신촌역로 16 103호 가이아오피스텔,https://pcmap.place.naver.com/restaurant/36670196/review/visitor#
맛있는칼국수,"칼국수,만두",서울 서대문구 불광천길 150 1층,https://pcmap.place.naver.com/restaurant/35800653/review/visitor#
보연희,"카페,디저트",서울 서대문구 연희맛로 17-63 2층,https://pcmap.place.naver.com/restaurant/1677855640/review/visitor#
독수리다방,카페,서울 서대문구 연세로 36 독수리빌딩 8층,https://pcmap.place.naver.com/restaurant/31608233/review/visitor#
소신이쏘 신촌본점,"육류,고기요리",서울 서대문구 연세로5가길 19 1층,https://pcmap.place.naver.com/restaurant/36324567/review/visitor#
난향,중식당,서울 서대문구 신촌로 67 거촌빌딩 지하 1층,https://pcmap.place.naver.com/restaurant/13101637/review/visitor#
waffle it up,카페,서울 서대문구 이화여대3길 42-19,https://pcmap.place.naver.com/restaurant/12010847/review/visitor#
남영동양문 서대문역점,"육류,고기요리",서울 서대문구 통일로 155 1층,https://pcmap.place.naver.com/restaurant/1350034931/review/visitor#
충정화로,"육류,고기요리",서울 서대문구 통일로9안길 22 1층,https://pcmap.place.naver.com/restaurant/1883089107/review/visitor#
여우골초밥 신촌점,"초밥,롤",서울 서대문구 연세로5다길 10,https://pcmap.place.naver.com/restaurant/31253999/review/visitor#
사조미가,한정식,서울 서대문구 통일로 107-39,https://pcmap.place.naver.com/restaurant/13568535/review/visitor#
디폴트밸류 연희점,"카페,디저트",서울 서대문구 성산로 333 1층(대로변),https://pcmap.place.naver.com/restaurant/1304058353/review/visitor#
대성이네,찜닭,서울 서대문구 연세로5나길 33 1층 대성이네,https://pcmap.place.naver.com/restaurant/31964075/review/visitor#
등촌샤브칼국수 신촌점,"칼국수,만두",서울 서대문구 신촌역로 43 1층 등촌샤브칼국수 신촌점,https://pcmap.place.naver.com/restaurant/1969187632/review/visitor#
카페페라유니크,"카페,디저트","서울 서대문구 이화여대길 52-45 2층, 3층, 4층",https://pcmap.place.naver.com/restaurant/36631076/review/visitor#
그라쏘 와인비스트로,와인,서울 서대문구 통일로9안길 20-2 그라쏘 와인비스트로,https://pcmap.place.naver.com/restaurant/1398908621/review/visitor#
옐로우보울,이탈리아음식,서울 서대문구 충정로 7 구세군빌딩 지상에서 보이는 지하1층(세븐일레븐 바로 옆,https://pcmap.place.naver.com/restaurant/37288977/review/visitor#
기꾸스시,"초밥,롤",서울 서대문구 연세로5다길 35,https://pcmap.place.naver.com/restaurant/35756282/review/visitor#
압구정화로구이 가좌역점,"육류,고기요리",서울 서대문구 수색로6길 8 1층 104호,https://pcmap.place.naver.com/restaurant/1405938533/review/visitor#
신촌황소곱창 신촌본점,"곱창,막창,양",서울 서대문구 연세로9길 31,https://pcmap.place.naver.com/restaurant/36943314/review/visitor#
란주탕슉,중식당,서울 서대문구 이화여대2가길 18,https://pcmap.place.naver.com/restaurant/34403561/review/visitor#
파올로데마리아,이탈리아음식,서울 서대문구 연희로26길 24,https://pcmap.place.naver.com/restaurant/13574120/review/visitor#
시그니처,요리주점,서울 서대문구 북아현로 40 상가 101동 1층 102호,https://pcmap.place.naver.com/restaurant/1563599285/review/visitor#
고르드,"카페,디저트",서울 서대문구 명물길 42 우성빌딩,https://pcmap.place.naver.com/restaurant/35563009/review/visitor#
이품,중식당,서울 서대문구 연희로11길 20,https://pcmap.place.naver.com/restaurant/19877438/review/visitor#
부탄츄 신촌점,일본식라면,서울 서대문구 연세로5길 26-9,https://pcmap.place.naver.com/restaurant/33525384/review/visitor#
이화원,중식당,서울 서대문구 연희맛로 13,https://pcmap.place.naver.com/restaurant/11555246/review/visitor#
모티,요리주점,서울 서대문구 증가로 34 1층,https://pcmap.place.naver.com/restaurant/1418775381/review/visitor#
아콘스톨,"도시락,컵밥",서울 서대문구 신촌역로 17 1층 110호,https://pcmap.place.naver.com/restaurant/1946223191/review/visitor#
크레페마스터 연세대점,"카페,디저트",서울 서대문구 신촌로 87-8 1층 크레페마스터,https://pcmap.place.naver.com/restaurant/19796689/review/visitor#
철길떡볶이,떡볶이,서울 서대문구 충정로 35-6,https://pcmap.place.naver.com/restaurant/13127979/review/visitor#
다도레 티룸,차,서울 서대문구 증가로 13-9 3층,https://pcmap.place.naver.com/restaurant/1194851065/review/visitor#
아웃백스테이크하우스 신촌점,패밀리레스토랑,서울 서대문구 연세로12길 33,https://pcmap.place.naver.com/restaurant/11849155/review/visitor#
링키지버거 연희본점,햄버거,서울 서대문구 연희로11가길 53 1층,https://pcmap.place.naver.com/restaurant/1723371114/review/visitor#
연희동오븐,"카페,디저트",서울 서대문구 연희로11나길 7-5 지1층,https://pcmap.place.naver.com/restaurant/1410811129/review/visitor#
카덴,이자카야,서울 서대문구 연희로 173 거화빌딩,https://pcmap.place.naver.com/restaurant/218413355/review/visitor#
헤이진,케이크전문,서울 서대문구 연세로5나길 37 1층,https://pcmap.place.naver.com/restaurant/1089249982/review/visitor#
통큰갈비 신촌본점,"육류,고기요리",서울 서대문구 연세로5다길 40 1층 통큰갈비,https://pcmap.place.naver.com/restaurant/18747243/review/visitor#
편의방,중식당,서울 서대문구 연희로 36,https://pcmap.place.naver.com/restaurant/36667682/review/visitor#
풍년닭도리탕 신촌직영점,닭볶음탕,서울 서대문구 연세로5다길 5 2층,https://pcmap.place.naver.com/restaurant/1681709028/review/visitor#
브리비트 성수동 연무장길카페거리,"스파게티,파스타전문",서울 성동구 상원6길 5-1 1층,https://pcmap.place.naver.com/restaurant/1938980634/review/visitor#
레츠잇치킨 성수,"치킨,닭강정",서울 성동구 왕십리로4길 12 1층,https://pcmap.place.naver.com/restaurant/1069616349/review/visitor#
만두전빵,만두,서울 성동구 행당로15길 2-1 만두전빵,https://pcmap.place.naver.com/restaurant/21900266/review/visitor#
봄의정원 성수점,양식,서울 성동구 연무장길 81 지하 봄의정원,https://pcmap.place.naver.com/restaurant/1502355065/review/visitor#
성수로운,양식,서울 성동구 아차산로7길 28 1층,https://pcmap.place.naver.com/restaurant/1444299382/review/visitor#
굴과찜사랑 본점,"해물,생선요리",서울 성동구 행당로17길 23,https://pcmap.place.naver.com/restaurant/18775943/review/visitor#
성수다락 성수동 연무장길성수역카페거리,"스파게티,파스타전문",서울 성동구 뚝섬로9길 20 2층,https://pcmap.place.naver.com/restaurant/1241532707/review/visitor#
아키야마,이자카야,서울 성동구 아차산로7나길 18 성수에이팩센터 1층 106호,https://pcmap.place.naver.com/restaurant/37748060/review/visitor#
온량,양식,서울 성동구 서울숲4길 26-10 1층,https://pcmap.place.naver.com/restaurant/1584576344/review/visitor#
오레노카츠 성수본점,돈가스,서울 성동구 성수일로 47 102호,https://pcmap.place.naver.com/restaurant/1380430757/review/visitor#
꾸아 성수점,베트남음식,서울 성동구 왕십리로 94-2 2층,https://pcmap.place.naver.com/restaurant/1846605156/review/visitor#
중앙감속기,퓨전음식,서울 성동구 성수일로6길 7-1 1층 중앙감속기,https://pcmap.place.naver.com/restaurant/20937806/review/visitor#
문츠 바베큐,양식,서울 성동구 상원1길 22 1층 101호 문츠바베큐,https://pcmap.place.naver.com/restaurant/1412144544/review/visitor#
디핀옥수,양식,서울 성동구 독서당로 194 지하1층,https://pcmap.place.naver.com/restaurant/1690484049/review/visitor#
평이담백뼈칼국수 성수점,"칼국수,만두",서울 성동구 상원10길 10 1층,https://pcmap.place.naver.com/restaurant/1159014905/review/visitor#
카모메 한양대점,오니기리,서울 성동구 마조로 17 1층 4호,https://pcmap.place.naver.com/restaurant/13496755/review/visitor#
윕 성수,요리주점,서울 성동구 광나루로4가길 5 1층,https://pcmap.place.naver.com/restaurant/1104075584/review/visitor#
하남돼지집 왕십리역점,돼지고기구이,서울 성동구 왕십리로 311-1,https://pcmap.place.naver.com/restaurant/38415326/review/visitor#
타이거풀,양식,서울 성동구 성수이로7가길 7 타이거풀,https://pcmap.place.naver.com/restaurant/1756088868/review/visitor#
은성보쌈,"족발,보쌈",서울 성동구 독서당로 297-6,https://pcmap.place.naver.com/restaurant/13005867/review/visitor#
소와나 성수점,"육류,고기요리",서울 성동구 서울숲2길 2 지1층,https://pcmap.place.naver.com/restaurant/1097125310/review/visitor#
베르그 서울숲,"카페,디저트",서울 성동구 서울숲4길 26 1층,https://pcmap.place.naver.com/restaurant/1905586952/review/visitor#
수랑화,한식,"서울 성동구 독서당로 198 1층, 2층",https://pcmap.place.naver.com/restaurant/1803896930/review/visitor#
고집132 성수본점,"육류,고기요리",서울 성동구 왕십리로8길 5 대영빌딩 1층,https://pcmap.place.naver.com/restaurant/1902597245/review/visitor#
베통 성수 플래그십,"카페,디저트",서울 성동구 연무장7가길 8 베통 성수,https://pcmap.place.naver.com/restaurant/365858525/review/visitor#
소문난성수감자탕,감자탕,서울 성동구 연무장길 45,https://pcmap.place.naver.com/restaurant/11721256/review/visitor#
터틀힙 성수,"카페,디저트",서울 성동구 왕십리로14길 23 1층,https://pcmap.place.naver.com/restaurant/1559904682/review/visitor#
bd버거 성수동 연무장길성수역카페거리,햄버거,서울 성동구 성수이로14길 7 2층 bd버거 성수동 연무장길성수역카페거리,https://pcmap.place.naver.com/restaurant/1026594418/review/visitor#
미테이블 성수본점,양식,서울 성동구 왕십리로8길 5 대영빌딩,https://pcmap.place.naver.com/restaurant/38590315/review/visitor#
이우다이닝,"육류,고기요리",서울 성동구 성수일로 57 2층,https://pcmap.place.naver.com/restaurant/1644471541/review/visitor#
난포,한식,서울 성동구 서울숲4길 18-8 지층,https://pcmap.place.naver.com/restaurant/1910927846/review/visitor#
OilFriedZip,"카페,디저트",서울 성동구 연무장길 41-18 1층,https://pcmap.place.naver.com/restaurant/1576898918/review/visitor#
기후,일식당,서울 성동구 성수이로 66 서울숲드림타워 1층 106호 기후,https://pcmap.place.naver.com/restaurant/1742512433/review/visitor#
유어네이키드치즈,와인,서울 성동구 왕십리로10길 6 1층,https://pcmap.place.naver.com/restaurant/1310778628/review/visitor#
위풍당당족발,"족발,보쌈",서울 성동구 성수일로8길 53 성수동복합시설,https://pcmap.place.naver.com/restaurant/36999376/review/visitor#
왕십리맛나곱창,"곱창,막창,양",서울 성동구 고산자로 281-1,https://pcmap.place.naver.com/restaurant/11619623/review/visitor#
봄의정원 왕십리점,양식,서울 성동구 마조로7길 13 지층 봄의정원 왕십리점,https://pcmap.place.naver.com/restaurant/1802840257/review/visitor#
기러기둥지 성수,양식,서울 성동구 연무장길 38 2층 기러기둥지 성수,https://pcmap.place.naver.com/restaurant/1067843337/review/visitor#
이리데센트,"카페,디저트",서울 성동구 서울숲4길 20-1 1층,https://pcmap.place.naver.com/restaurant/1211465517/review/visitor#
제스티살룬 성수,햄버거,서울 성동구 서울숲4길 13 1층 제스티살룬,https://pcmap.place.naver.com/restaurant/1172915589/review/visitor#
PEEPS,양식,서울 성동구 서울숲4길 16-25 1층 PEEPS,https://pcmap.place.naver.com/restaurant/1913545390/review/visitor#
양평회관 왕십리본점,"육류,고기요리",서울 성동구 마조로7길 16 본점,https://pcmap.place.naver.com/restaurant/1673447918/review/visitor#
문화식당,양식,서울 성동구 성수일로4길 45 2층 문화식당,https://pcmap.place.naver.com/restaurant/1282228632/review/visitor#
바다화원 본점,한식,서울 성동구 상원4길 6-1,https://pcmap.place.naver.com/restaurant/1551787706/review/visitor#
숯불닭갈비 계자람 성수본점,닭요리,서울 성동구 성덕정17길 5 1층 계자람,https://pcmap.place.naver.com/restaurant/1803632854/review/visitor#
왕십리 수상한막창,"곱창,막창,양",서울 성동구 무학봉28길 20 1층,https://pcmap.place.naver.com/restaurant/1379819785/review/visitor#
핵밥 성수본점,덮밥,서울 성동구 연무장7길 7 2층,https://pcmap.place.naver.com/restaurant/1522208839/review/visitor#
구욱희씨 서울숲 본점,"카페,디저트","서울 성동구 서울숲4길 12-22 1, 2층",https://pcmap.place.naver.com/restaurant/1712521730/review/visitor#
탐광,일식당,서울 성동구 연무장5가길 26,https://pcmap.place.naver.com/restaurant/1778707941/review/visitor#
할머니의 레시피,"백반,가정식",서울 성동구 서울숲2길 44-12,https://pcmap.place.naver.com/restaurant/37366169/review/visitor#
성수까망,양식,서울 성동구 연무장5가길 20 2층,https://pcmap.place.naver.com/restaurant/1392050056/review/visitor#
호호식당 성수,일식당,서울 성동구 서울숲4길 25,https://pcmap.place.naver.com/restaurant/1836968731/review/visitor#
5to7,"카페,디저트",서울 성동구 서울숲2길 44-13 1층,https://pcmap.place.naver.com/restaurant/1508243090/review/visitor#
진작다이닝 성수점,일식당,서울 성동구 왕십리로14나길 10,https://pcmap.place.naver.com/restaurant/1034231470/review/visitor#
성수족발,"족발,보쌈",서울 성동구 아차산로7길 7 동진빌딩 1층 성수족발,https://pcmap.place.naver.com/restaurant/19862383/review/visitor#
